election,contest,recap_csv_url,ed_csv_url,recap_pdf_url,ed_pdf_url,manual_pdf_url
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 029/57,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657029Kings%20Democratic%20County%20Committee%20029%2057%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657029Kings%20Democratic%20County%20Committee%20029%2057%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657029Kings%20Democratic%20County%20Committee%20029%2057%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657029Kings%20Democratic%20County%20Committee%20029%2057%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 042/57,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2057042%20Kings%20Dem%20County%20Committee%20ed42%20AD57_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 043/57,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2057043%20Kings%20Dem%20County%20Committee%20ed43%20AD57_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 052/57,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2057052%20Kings%20Dem%20County%20Committee%20ed52%20AD57_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 054/57,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657054Kings%20Democratic%20County%20Committee%20054%2057%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657054Kings%20Democratic%20County%20Committee%20054%2057%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657054Kings%20Democratic%20County%20Committee%20054%2057%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307657054Kings%20Democratic%20County%20Committee%20054%2057%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 005/58,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 037/58,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658037Kings%20Democratic%20County%20Committee%20037%2058%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658037Kings%20Democratic%20County%20Committee%20037%2058%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658037Kings%20Democratic%20County%20Committee%20037%2058%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658037Kings%20Democratic%20County%20Committee%20037%2058%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 044/58,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658044Kings%20Democratic%20County%20Committee%20044%2058%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658044Kings%20Democratic%20County%20Committee%20044%2058%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658044Kings%20Democratic%20County%20Committee%20044%2058%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307658044Kings%20Democratic%20County%20Committee%20044%2058%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 007/59,,,,,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 028/59,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2059028%20Kings%20Dem%20County%20Committee%20ed28%20AD59_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 014/60,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307660014Kings%20Democratic%20County%20Committee%20014%2060%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307660014Kings%20Democratic%20County%20Committee%20014%2060%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307660014Kings%20Democratic%20County%20Committee%20014%2060%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01307660014Kings%20Democratic%20County%20Committee%20014%2060%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Kings Democratic County Committee 083/64,,,,,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/2022%2064083%20Kings%20Dem%20County%20Committee%20ed83%20AD64_ManualCanvass.pdf
"PRIMARY - JUNE 28, 2022",Queens Democratic Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400200000Queens%20Democratic%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400200000Queens%20Democratic%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400200000Queens%20Democratic%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400200000Queens%20Democratic%20Governor%20Citywide%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Lieutenant Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400300000Queens%20Democratic%20Lieutenant%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400300000Queens%20Democratic%20Lieutenant%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400300000Queens%20Democratic%20Lieutenant%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01400300000Queens%20Democratic%20Lieutenant%20Governor%20Citywide%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Judge of the Civil Court - County Queens,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01401600013Queens%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Queens%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01401600013Queens%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Queens%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01401600013Queens%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Queens%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01401600013Queens%20Democratic%20Judge%20of%20the%20Civil%20Court%20-%20County%20Queens%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 24th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000024Queens%20Democratic%20Member%20of%20the%20Assembly%2024th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000024Queens%20Democratic%20Member%20of%20the%20Assembly%2024th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000024Queens%20Democratic%20Member%20of%20the%20Assembly%2024th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000024Queens%20Democratic%20Member%20of%20the%20Assembly%2024th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 28th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000028Queens%20Democratic%20Member%20of%20the%20Assembly%2028th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000028Queens%20Democratic%20Member%20of%20the%20Assembly%2028th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000028Queens%20Democratic%20Member%20of%20the%20Assembly%2028th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000028Queens%20Democratic%20Member%20of%20the%20Assembly%2028th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 29th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000029Queens%20Democratic%20Member%20of%20the%20Assembly%2029th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000029Queens%20Democratic%20Member%20of%20the%20Assembly%2029th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000029Queens%20Democratic%20Member%20of%20the%20Assembly%2029th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000029Queens%20Democratic%20Member%20of%20the%20Assembly%2029th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 30th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000030Queens%20Democratic%20Member%20of%20the%20Assembly%2030th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000030Queens%20Democratic%20Member%20of%20the%20Assembly%2030th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000030Queens%20Democratic%20Member%20of%20the%20Assembly%2030th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000030Queens%20Democratic%20Member%20of%20the%20Assembly%2030th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 32nd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000032Queens%20Democratic%20Member%20of%20the%20Assembly%2032nd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000032Queens%20Democratic%20Member%20of%20the%20Assembly%2032nd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000032Queens%20Democratic%20Member%20of%20the%20Assembly%2032nd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000032Queens%20Democratic%20Member%20of%20the%20Assembly%2032nd%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 33rd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000033Queens%20Democratic%20Member%20of%20the%20Assembly%2033rd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000033Queens%20Democratic%20Member%20of%20the%20Assembly%2033rd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000033Queens%20Democratic%20Member%20of%20the%20Assembly%2033rd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000033Queens%20Democratic%20Member%20of%20the%20Assembly%2033rd%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 35th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000035Queens%20Democratic%20Member%20of%20the%20Assembly%2035th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000035Queens%20Democratic%20Member%20of%20the%20Assembly%2035th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000035Queens%20Democratic%20Member%20of%20the%20Assembly%2035th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000035Queens%20Democratic%20Member%20of%20the%20Assembly%2035th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 37th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000037Queens%20Democratic%20Member%20of%20the%20Assembly%2037th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000037Queens%20Democratic%20Member%20of%20the%20Assembly%2037th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000037Queens%20Democratic%20Member%20of%20the%20Assembly%2037th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000037Queens%20Democratic%20Member%20of%20the%20Assembly%2037th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Member of the Assembly 40th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000040Queens%20Democratic%20Member%20of%20the%20Assembly%2040th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000040Queens%20Democratic%20Member%20of%20the%20Assembly%2040th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000040Queens%20Democratic%20Member%20of%20the%20Assembly%2040th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402000040Queens%20Democratic%20Member%20of%20the%20Assembly%2040th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Female State Committee 24th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900024Queens%20Democratic%20Female%20State%20Committee%2024th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900024Queens%20Democratic%20Female%20State%20Committee%2024th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900024Queens%20Democratic%20Female%20State%20Committee%2024th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900024Queens%20Democratic%20Female%20State%20Committee%2024th%20Assembly%20District%20EDLevel.pdf,
"PRIMARY - JUNE 28, 2022",Queens Democratic Female State Committee 28th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900028Queens%20Democratic%20Female%20State%20Committee%2028th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900028Queens%20Democratic%20Female%20State%20Committee%2028th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900028Queens%20Democratic%20Female%20State%20Committee%2028th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20220628Primary%20Election/01402900028Queens%20Democratic%20Female%20State%20Committee%2028th%20Assembly%20District%20EDLevel.pdf,
